-0.04573117171314223, 0.4161142462561678
-0.04213215091645457, 1.4399274642698003
-0.04020856919070273, 2.547312563716879
-0.03876385925494674, 3.654650343817117
-0.03780053790694654, 4.4176866414090945
-0.03683558404148045, 5.404022936727397
-0.03587103830538084, 6.334534232614121
-0.03466374629164411, 7.717871961341544
-0.032731389784513065, 10.025494548567652
-0.031524868681801904, 11.303385056146531
-0.031040555166919725, 12.047765701247807
-0.030074966433550232, 13.120940884570798
-0.029108198659788698, 14.355388288473913
-0.02814487731178851, 15.118424586065887
-0.027181283877543996, 15.918677549945585
-0.025974853470247597, 17.184162502095223
-0.024770599752905728, 18.151914123943087
-0.022927668924739825, 19.14453994911188
-0.02020698787241107, 20.112441415558063
-0.014365042259788824, 20.07332093421591
-0.009523793575594283, 18.525587119361298
-0.006659632377096311, 17.28531549251826
-0.004591595529466461, 16.317887219540452
-0.0020465008001361723, 15.102395157324674
0.000021263961249379237, 14.097750218059144
0.002485639771432624, 12.75819471499315
0.004793656686549047, 11.865223434264205
0.007656820235484529, 10.48849069769952
0.011079075668781663, 9.167638166471063
0.015043889212327521, 7.824509264063053
0.018166060726768712, 6.9415428705671225
0.023168765388340284, 5.644417048498788
0.028332744636459295, 4.573088108358242
0.03569893552882178, 3.420100171380163
0.044120222459392205, 2.483073001433908
0.05168188010967115, 1.8660239867377584
0.057521612754173, 1.5242079529221364
0.06297891457797669, 1.2735348960339614
0.06896297537077581, 1.0229138904273078
0.07574576800761781, 0.8561092495460905
0.08356598014632863, 0.670798800772495
0.08991014708347977, 0.5504716166829979
0.09601508219031624, 0.4580332726358698
0.10212015334027483, 0.3842032617326048
0.1097418558899036, 0.3384355951434479
0.1150089921027842, 0.27692833081245993
0.12175274036356684, 0.2279725232301253
0.12702033005352134, 0.22849303604533944
0.1344425026906518, 0.1827056530616673
0.13990923683759174, 0.13052227169712438
0.14773071871210938, 0.11888959893289552
0.15299812701123436, 0.0945990008896267
0.16018118118731864, 0.09220740223488022
0.16608737996653608, 0.10829795179909141
